account_name_en,account_name_cn_x,year,cost_center_x,income_amt,gross_profit_amt,human_cost_amt,service_outsourcing_amt,labor_service_outsourcing_amt,account_name_cn_y,cost_center_y,人力,场地,增值,报关代理,操作,短驳运输,索赔及返利,设备使用,bms_total,operation_fee,op_pct,wh_pct,va_pct,type
ASML,阿斯麦,2020,"{'ASMLXXMXAS', 'ASMLXSHZCS', 'ASMLXGZGQS', 'ASMLXTJXQS', 'ASMLXNJLHS', 'ASMLXBJKCS', 'ASMLXXAEPS'}",44186486.9,7216033.920000004,8542221.21,136642.97999999998,249772.05,阿斯麦,"{'ASMLXXMXAS', 'ASMLXSHZCS', 'ASMLXGZGQS', 'ASMLXNJLHS', 'ASMLXBJKCS', 'ASMLXXAEPS'}",1327221.9555613413,2650782.827044025,277290.27301886794,830164.4298709695,351038.9069300234,39300.0,0.0,218274.78773584907,5694073.180161077,1678260.8624913646,0.29473819696217696,0.46553367741737356,0.048698052210671416,平衡型
ASML,阿斯麦,2021,"{'ASMLXXAEPS', 'ASMLXXMXAS', 'ASMLXSHZCS', 'ASMLXTJXQS', 'ASMLXNJLHS', 'ASMLXBJKCS', 'ASMLXGZGQS'}",42633588.839999996,7104758.35,8236202.57,100566.1,301232.33,阿斯麦,"{'ASMLXXAEPS', 'ASMLXXMXAS', 'ASMLXSHZCS', 'ASMLXTJXQS', 'ASMLXNJLHS', 'ASMLXBJKCS', 'ASMLXGZGQS'}",2027037.654610798,3116845.370236298,614587.5149056604,2113023.6078793877,180360.23113207548,1676826.288319633,0.0,274845.18164869724,10003525.84873255,2207397.8857428734,0.22066198649574656,0.3115746805043947,0.061437089702080276,平衡型
Abbott Nutrition,雅培 营养品,2020,"{'ABBOTSHTRT', 'ABBOTBJTRT', 'ABBOTSZTRT', 'ABBOTSHDBS', 'ABBOTCDXXS', 'ABBOTSHDBP', 'ABBOTSHKQP', 'ABBOTCDTRT', 'ABBOTSHKQS', 'ABBOTSZLHS', 'ABBOTBJXWS'}",51638291.91,712057.7999999948,5966229.56,4920662.600000001,1098956.93,雅培 营养品,"{'ABBOTSHDBS', 'ABBOTCDXXS', 'ABBOTSHDBP', 'ABBOTSHKQS', 'ABBOTSZLHS', 'ABBOTBJXWS', 'ABBOTSHKQP'}",397531.85220125783,8336764.339622642,943575.4000501648,0.0,2690077.004716981,0.0,0.0,484704.7358490566,12852653.332440102,3087608.856918239,0.2402312407450618,0.6486415002403157,0.0734148331588918,仓储型
Abbott Nutrition,雅培 营养品,2021,"{'ABBOTSHTRT', 'ABBOTBJTRT', 'ABBOTSZTRT', 'ABBOTSHDBS', 'ABBOTCDXXS', 'ABBOTSHDBP', 'ABBOTSHKQP', 'ABBOTCDTRT', 'ABBOTSHKQS', 'ABBOTSZLHS', 'ABBOTBJXWS'}",38711208.48,627034.4600000014,5199925.34,4399198.680000001,1007972.16,雅培 营养品,"{'ABBOTSHDBS', 'ABBOTCDXXS', 'ABBOTSHDBP', 'ABBOTSHKQS', 'ABBOTSZLHS', 'ABBOTBJXWS', 'ABBOTSHKQP'}",218379.57900943398,8562636.62990566,774162.9231439393,0.0,2257134.4753144654,0.0,0.0,601519.5037735848,12413833.111147083,2475514.0543238996,0.19941576724605678,0.6897657277361642,0.062362923378499,仓储型
Accuray,安科锐,2020,{'ACCURBJXWS'},419497.23,184901.7,150540.41,-7803.31,0.0,安科锐,{'ACCURBJXWS'},3100.0,69637.72133333333,93.0,0.0,15718.75,0.0,0.0,0.0,88549.47133333333,18818.75,0.21252244329228331,0.7864272963436552,0.0010502603640614996,仓储型
Accuray,安科锐,2021,"{'ACCURSHYXS', 'ACCURBJTDD', 'ACCURBJXWS'}",2512734.68,689949.5300000003,456215.98,27255.050000000003,13189.630000000001,安科锐,{'ACCURBJXWS'},12516.666666666666,118705.5,381.0,0.0,58046.03333333333,0.0,0.0,0.0,189649.19999999998,70562.7,0.37206958953689234,0.6259214381078329,0.002008972355274897,仓储型
Airbus Security System,空中客车 安保系统,2021,{'AIRBSBJXWS'},117119.73,24893.060000000005,15315.380000000001,16000.77,0.0,空中客车 安保系统,{'AIRBSBJXWS'},0.0,44960.33018867925,0.0,0.0,6530.691682389937,10012.603773584906,0.0,0.0,61503.625644654094,6530.691682389937,0.10618384873961631,0.7310191832989477,0.0,仓储型
Apex Tool,艾沛克斯工具,2020,{'ATGXXSHYSS'},2125397.29,515204.4500000004,175691.37,764.6799999999993,0.0,艾沛克斯工具,{'ATGXXSHYSS'},7223.899371069182,711380.485408805,46579.489463611855,12764.632377842283,25867.86835055406,17105.52780233603,0.0,0.0,820921.9027742184,33091.76772162324,0.04031049434762689,0.8665629251756717,0.05674046374716209,仓储型
Apex Tool,艾沛克斯工具,2021,{'ATGXXSHYSS'},5334451.31,885789.6799999999,286580.42,52126.829999999994,0.0,艾沛克斯工具,{'ATGXXSHYSS'},11500.943396226414,1959088.5182075473,184208.81056298455,21607.230621375482,82023.02429857878,28695.709686738286,0.0,0.0,2287124.2367734513,93523.9676948052,0.040891511790694696,0.8565728466816133,0.08054167220179353,仓储型
BOSE,博士,2020,"{'BOSEXSHKQS', 'BOSEXSHTRT'}",23383845.93,4456770.320000001,1615734.1,68855.02999999998,710750.88,博士,{'BOSEXSHKQS'},19830.05847076462,170426.6672349016,29568.637858627506,0.0,47221.85919775961,0.0,0.0,23409.225473755403,290456.44823580876,67051.91766852423,0.2308501604140244,0.5867546348860526,0.10180059020284526,仓储型
BOSE,博士,2021,"{'BOSEXSHKQS', 'BOSEXSHWHS', 'BOSEXSHTRT'}",21861839.88,3910161.1200000024,1499542.69,469344.94,747636.66,博士,{'BOSEXSHKQS'},42197.41897084048,214826.69467746562,39130.8939411846,0.0,20656.811320754718,0.0,0.0,41031.17954716981,357842.99845741526,62854.2302915952,0.17564750620396757,0.6003378453778266,0.10935212959278098,仓储型
BRISTOL-MYERS SQUIBB,百时美施贵宝,2020,"{'SQUIBSHTRD', 'SQUIBSHHTS'}",1849845.9300000002,261696.2300000001,373203.33999999997,3499.07,0.0,百时美施贵宝,{'SQUIBSHHTS'},0.0,782649.962264151,0.0,0.0,16981.132075471698,0.0,0.0,0.0,799631.0943396227,16981.132075471698,0.021236207790913394,0.9787637922090866,0.0,仓储型
BRISTOL-MYERS SQUIBB,百时美施贵宝,2021,"{'SQUIBSHTRD', 'SQUIBSHHTS'}",1517688.81,178361.7,346383.64,2491.63,0.0,百时美施贵宝,{'SQUIBSHHTS'},0.0,396348.1029874214,7613.072327044025,0.0,44319.24528301887,0.0,0.0,23456.96855345912,471737.3891509434,44319.24528301887,0.09394897733840193,0.8401880200778415,0.016138369571990923,仓储型
"Beijing Hangyu Kuaijie Freight Agency Co.,Ltd",北京航宇快捷货运代理有限公司,2021,{'VENCHSHKQS'},612476.97,32868.18000000005,83129.97,68798.64,7088.46,北京航宇快捷货运代理有限公司,{'VENCHSHKQS'},4956.405660377359,100880.03907232704,7000.0,0.0,29928.033018867925,0.0,0.0,0.0,142764.47775157233,34884.438679245286,0.24434956950529726,0.7066186257331509,0.0490318047615518,仓储型
Beijing Jingtongluyuan Computer Device,北京京通路远机房设备,2020,{'JTLYSBJXWS'},152833.33000000002,67984.66999999998,1528.33,0.0,0.0,北京京通路远机房设备,{'JTLYSBJXWS'},0.0,6220439.301886793,0.0,0.0,0.0,0.0,0.0,0.0,6220439.301886793,0.0,0.0,1.0,0.0,仓储型
Beijing Jingtongluyuan Computer Device,北京京通路远机房设备,2021,{'JTLYSBJXWS'},218333.32,60527.310000000005,1528.3400000000001,0.0,0.0,北京京通路远机房设备,{'JTLYSBJXWS'},0.0,131000.0,0.0,0.0,0.0,0.0,0.0,0.0,131000.0,0.0,0.0,1.0,0.0,仓储型
Beijing Jinjianweiye Logistics,北京金剑伟业物流,2020,{'LUCKIBJALS'},15250201.709999999,-2374614.0300000007,1588116.02,228992.52000000005,0.0,北京金剑伟业物流,{'LUCKIBJALS'},0.0,692720.0449685535,113339.52641509434,0.0,262084.1946226415,0.0,0.0,0.0,1068143.7660062893,262084.1946226415,0.24536415692669813,0.6485269745650275,0.10610886850827438,仓储型
Beijing Jinjianweiye Logistics,北京金剑伟业物流,2021,"{'LUCKIBJALS', 'LUCKITJXQS'}",12903369.83,-3366203.15,1611635.98,826500.0900000001,689573.62,北京金剑伟业物流,{'LUCKIBJALS'},0.0,713067.00730175,79829.6400803978,0.0,208606.95024146943,0.0,0.0,0.0,1001503.5976236173,208606.95024146943,0.20829376023856042,0.7119964511298073,0.07970978863163225,仓储型
Beijing Yilin Technology,北京亿林在线科贸,2021,"{'BJYILSHTRD', 'BJYILSHSJS'}",839804.71,64995.440000000024,15382.79,242781.88,40254.83,北京亿林在线科贸,{'BJYILSHSJS'},0.0,175164.1037735849,2598.032075471698,0.0,22041.741179245284,0.0,0.0,0.0,199803.8770283019,22041.741179245284,0.110316884272086,0.8766802045026042,0.013002911225309662,仓储型
Bluefocus Otype,欧泰谱,2021,"{'OTYPESHSJS', 'OTYPESHTRR'}",9779004.08,130752.95999999985,1167506.66,1154935.35,658935.9400000001,欧泰谱,"{'OTYPESHSJS', 'OTYPESHTRR'}",0.0,30631.841408277258,7046.856299301823,0.0,23301.46541315467,18640.146154760638,1688.6792452830189,0.0,81308.9885207774,23301.46541315467,0.28657920651909596,0.3767337654243443,0.08666761728933689,平衡型
Burton,波顿,2021,"{'BURTOSHSYS', 'BURTOSHTRT'}",11166397.89,2644877.299999999,1911131.19,379461.70999999996,855321.7000000001,波顿,{'BURTOSHSYS'},0.0,2654202.737032226,435774.14959594054,0.0,2036305.9291016725,0.0,0.0,103071.97895132494,5229354.7946811635,2036305.9291016725,0.389399076760449,0.5075583587734085,0.08333229752151669,仓储型
CHANEL,香奈儿,2021,{'CHANESHKQS'},1139824.35,237800.33999999997,167247.4,90833.42,0.0,香奈儿,{'CHANESHKQS'},0.0,516133.0,0.0,0.0,102071.85849056604,37915.0,0.0,0.0,656119.858490566,102071.85849056604,0.1555689210891849,0.786644381085169,0.0,仓储型
China Comservice Supply Chain,中通服供应链管理,2020,"{'HUAWEDHWMS', 'HUAWEMAC1S', 'HUAWEDHW1S', 'HUAWETP03T', 'HUAWEMAC1T', 'HUAWEI191S'}",32170185.23000002,7722863.84000002,3230261.13,134812.86000000025,5252964.2,中通服供应链管理,"{'HUAWEDHW1S', 'HUAWEDHWMS'}",0.0,3273306.744716981,54923.36,0.0,2506845.50390116,0.0,0.0,0.0,5835075.60861814,2506845.50390116,0.4296166274518643,0.5609707507272839,0.009412621820851936,仓储型
China Comservice Supply Chain,中通服供应链管理,2021,"{'HUAWEDHWMS', 'HUAWEMAC1S', 'HUAWEDHW1S', 'HUAWETP03T', 'HUAWEMAC1T', 'HUAWEI191S'}",10292319.830000002,3520878.270000001,1885926.68,-68401.97000000002,1076937.69,中通服供应链管理,"{'HUAWEDHW1S', 'HUAWEDHWMS'}",0.0,1719516.9785208586,1491803.217264151,51740.094083247335,922447.5533666667,0.0,0.0,0.0,4185507.843234923,922447.5533666667,0.22039083139161417,0.4108263663393035,0.3564210779524322,平衡型
Coach Leatherware,蔻驰 皮革,2020,"{'COACHSHSFR', 'COACHSHTRT', 'COACHSHSFS'}",26790044.1,4389012.769999999,3494561.8400000003,-500257.2699999999,908731.81,蔻驰 皮革,{'COACHSHSFS'},0.0,1142974.895283019,131523.62377807728,0.0,320780.1773270441,0.0,0.0,0.0,1595278.6963881403,320780.1773270441,0.20108096350394467,0.7164734900997679,0.08244554639628739,仓储型
Coach Leatherware,蔻驰 皮革,2021,"{'COACHSHSFR', 'COACHSHTRT', 'COACHSHSFS'}",23041761.72,2990430.09,3093166.22,92802.68000000001,976454.53,蔻驰 皮革,"{'COACHSHSFR', 'COACHSHSFS'}",0.0,9173442.18701496,0.0,0.0,1009687.9622787926,873.1146986809189,0.0,0.0,10184003.263992433,1009687.9622787926,0.09914450497563616,0.9007697610869282,0.0,仓储型
Costa coffee,咖世家,2021,"{'COSTAGZTRT', 'COSTASHHTS', 'COSTASHTRT', 'COSTASHH2S'}",11940781.87,133251.89000000127,2365736.7199999997,26949.03,57195.56,咖世家,"{'COSTASHHTS', 'COSTASHH2S'}",0.0,596838.7544025157,67419.80283018868,0.0,237139.06050587067,0.0,0.0,0.0,901397.617738575,237139.06050587067,0.2630793068887899,0.6621259504766208,0.07479474263458936,仓储型
DHL Supply Chain,敦豪物流 供应链,2020,{'SCREESHZCS'},713046.5599999999,221485.86000000007,117715.39,1243.58,0.0,敦豪物流 供应链,{'SCREESHZCS'},0.0,27018.867924528302,0.0,21787.313714198215,0.0,0.0,0.0,0.0,48806.18163872651,0.0,0.0,0.5535952007991031,0.0,仓储型
DKSH Consumer,大昌华嘉,2020,{'DKSHXSHKQP'},1471966.33,-20061.290000000066,87580.71,283946.51000000007,244961.63,大昌华嘉,{'DKSHXSHKQP'},0.0,91052.45283018869,0.0,0.0,30044.134766542044,0.0,0.0,0.0,121096.58759673074,30044.134766542044,0.24810058947815594,0.7518994105218441,0.0,仓储型
DKSH Consumer,大昌华嘉,2021,{'DKSHXSHKQP'},218812.69000000003,-245180.49000000005,48659.37,35085.59,23506.179999999997,大昌华嘉,{'DKSHXSHKQP'},0.0,41478.53773584905,434.5849056603773,0.0,10846.575337445574,0.0,0.0,0.0,52759.697978955,10846.575337445574,0.2055844849940593,0.7861784529622245,0.008237062043716138,仓储型
DSC Logistics,敦豪物流 供应链物流,2020,{'SCREESHZCS'},713046.5599999999,221485.86000000007,117715.39,1243.58,0.0,敦豪物流 供应链物流,{'SCREESHZCS'},0.0,27018.867924528302,0.0,21787.313714198215,0.0,0.0,0.0,0.0,48806.18163872651,0.0,0.0,0.5535952007991031,0.0,仓储型
Dell,戴尔,2021,"{'DELLSSHALS', 'DELLSSHY2S', 'DELLSBJTRT', 'DELLSGHD2S', 'DELLSGZTRT', 'DELLSBJXWS', 'DELLSSHTRT'}",39437205.28,11591332.960000005,6626099.23,228840.32,4868039.6,戴尔,"{'DELLSBJXWS', 'DELLSSHY2S', 'DELLSGHD2S'}",62493.214921136496,510586.0748522999,35656.80410575808,0.0,428288.2520896854,0.0,0.0,0.0,1037024.3459688799,490781.4670108219,0.473259349135425,0.4923568832660965,0.03438376759847845,平衡型
Diadora,迪亚多纳,2020,{'DIADOXMNSS'},2381299.56,920429.3199999998,456019.44,6172.330000000001,0.0,迪亚多纳,{'DIADOXMNSS'},181.9802492144988,130081.00411869326,3327.19062268743,1869.567548688712,288.77107452503446,0.0,0.0,0.0,135748.51361380893,470.7513237395333,0.0034678193610191135,0.9582499333197919,0.024509959881792574,仓储型
Diadora,迪亚多纳,2021,{'DIADOXMNSS'},1822737.9100000001,362868.87,477847.42,4457.01,0.0,迪亚多纳,{'DIADOXMNSS'},123.37182907423009,157955.5087522232,3856.7203734905925,1342.8797485490968,48.759711691472425,0.0,0.0,0.0,163327.2404150286,172.1315407657025,0.001053905890580784,0.9671106200707527,0.02361345458167501,仓储型
ECCO,爱步,2020,"{'ECCOXDGXSS', 'ECCOXSHSJS', 'ECCOXSHTRR'}",14401635.540000001,-4932165.47,1721626.8800000001,627970.9999999999,3166398.55,爱步,{'ECCOXDGXSS'},0.0,1552.2256918238998,8.505,0.0,1264.26,0.0,0.0,36400.0,39224.9906918239,1264.26,0.032230982791884355,0.0395723660973984,0.00021682605527737685,平衡型
Emerson Corporate,艾默生,2021,{'FISHJCDXXS'},100689.75,35254.73,1284.44,0.36,82.31,艾默生,{'FISHJCDXXS'},0.0,82745.28301886792,0.0,0.0,0.0,0.0,0.0,0.0,82745.28301886792,0.0,0.0,1.0,0.0,仓储型
FORD MOTOR,福特汽车,2020,"{'FORDXGHD1S', 'FORDXHBLCS', 'FORDCCSTRD', 'FORDXSHTRT', 'FORDCCSLGS', 'FORDXCQWHS', 'FORDXCQFDS', 'JMCXXTJJMS', 'FORDXWHFWS', 'FORDXZJJSS'}",97281407.41,14951301.06,7086224.970000001,3727704.21,6015087.2700000005,福特汽车,"{'FORDXGHD1S', 'FORDXHBLCS', 'FORDCCSLGS', 'FORDXCQFDS', 'FORDXWHFWS', 'FORDXZJJSS'}",260290.05566981132,7979167.323238994,0.0,0.0,5894613.271743895,0.0,0.0,23063.903993710694,14157134.55464641,6154903.327413706,0.4347562922183042,0.563614571327233,0.0,仓储型
FORD MOTOR,福特汽车,2021,"{'FORDXGHD1S', 'FORDCCSTRD', 'FORDXHBLCS', 'FORDXSHTRT', 'FORDCCSLGS', 'JMCXXTJJMS', 'FORDXCQFDS', 'FORDXCQWHS', 'FORDXWHFWS', 'FORDXZJJSS'}",94807888.47999999,9705392.239999982,7564905.5600000005,2704509.81,5912461.4,福特汽车,"{'FORDXGHD1S', 'FORDXHBLCS', 'FORDCCSLGS', 'JMCXXTJJMS', 'FORDXCQFDS', 'FORDXCQWHS', 'FORDXWHFWS', 'FORDXZJJSS'}",174279.6066037736,24104374.783333335,2872549.883591346,0.0,12448013.917063314,0.0,0.0,668894.5298113207,40268112.72040309,12622293.523667088,0.3134562975749199,0.598597082279451,0.07133559756168754,仓储型
Fengyi Technology,丰宜科技,2021,"{'VENCHSHKQS', 'VENCHSHTRT'}",1631890.21,240279.69000000006,83129.97,68798.64,7088.46,丰宜科技,{'VENCHSHKQS'},4956.405660377359,100880.03907232704,7000.0,0.0,29928.033018867925,0.0,0.0,0.0,142764.47775157233,34884.438679245286,0.24434956950529726,0.7066186257331509,0.0490318047615518,仓储型
Foton Daimler,北京福田戴姆勒汽车,2021,"{'BFDAXBJYQS', 'BFDAXBJTRT'}",3394890.3,-306130.30999999994,426331.31,356494.45,0.0,北京福田戴姆勒汽车,{'BFDAXBJYQS'},0.0,1448592.5283018867,0.0,0.0,0.0,0.0,0.0,0.0,1448592.5283018867,0.0,0.0,1.0,0.0,仓储型
HP Inc.,惠普,2020,"{'HPPXXSHMGS', 'HPPXXSHMFS', 'HPIPSBJTRT', 'HPIPSTP03T', 'HPPXXWHWDS', 'HPIPSSHYXS', 'HPIPSBJXWS', 'HPIPSI171S'}",72928007.74000001,14741938.730000017,9891095.1,4478377.66,4103002.31,惠普,"{'HPPXXSHMGS', 'HPPXXSHMFS', 'HPPXXWHWDS', 'HPIPSSHYXS', 'HPIPSBJXWS'}",291900.0936762751,6525924.427654987,2741438.172348625,1467614.1933962265,2542610.488007093,0.0,0.0,274812.65544735495,13844300.03053056,2834510.581683368,0.20474206535776296,0.47137987570794443,0.19801926903512534,平衡型
HP Inc.,惠普,2021,"{'HPPXXSHMGS', 'HPPXXSHMFS', 'HPIPSBJTRT', 'HPIPSTP03T', 'HPPXXWHWDS', 'HPIPSSHYXS', 'HPIPSBJXWS', 'HPIPSI171S'}",53583839.760000005,8260984.790000002,8372286.199999999,2615142.2600000002,4241270.43,惠普,"{'HPIPSBJXWS', 'HPPXXSHMFS', 'HPPXXSHMGS', 'HPPXXWHWDS'}",515039.70333333337,6068722.347321537,1347907.0443710694,2501838.7924528304,3275521.776304363,0.0,0.0,295654.6814278171,14004684.34521095,3790561.4796376964,0.2706638283449722,0.43333517541198996,0.09624687077163581,平衡型
Hershey,好时,2020,"{'HERSHSHKQS', 'HERSHSHKQP'}",25481708.88,-1037031.8200000011,4031369.6500000004,2898284.8900000006,2919195.95,好时,"{'HERSHSHKQS', 'HERSHSHKQP'}",0.0,9749020.930613207,231302.20940880504,-26866.34,406969.8157774097,0.0,-405735.33999999997,0.0,9954691.275799422,406969.8157774097,0.04088221367213898,0.9793393547335602,0.023235498018016644,仓储型
Hershey,好时,2021,"{'HERSHSHKQS', 'HERSHSHKQP'}",14899633.620000001,-1349867.34,2490545.49,254947.00000000003,1296206.73,好时,"{'HERSHSHKQS', 'HERSHSHKQP'}",0.0,7068872.105345911,70415.15094339623,0.0,135787.75767295598,0.0,0.0,0.0,7275075.013962264,135787.75767295598,0.01866479141621952,0.9716562498365158,0.009678958747264606,仓储型
Jilin Chengquan Logistics,吉林省成全物流,2020,"{'MARSXBJALP', 'MARSXSYFMS', 'MARSXCNTRT', 'MARSXGDTRT', 'MARSXBJSHD'}",42704596.85,5146288.0699999975,2724169.54,5019343.4799999995,8.526512829121202e-14,吉林省成全物流,"{'MARSXBJALP', 'MARSXSYFMS'}",0.0,276332.6857861313,144658.70933704558,0.0,91368.84598348672,0.0,0.0,0.0,512360.2411066636,91368.84598348672,0.17832930554122656,0.5393328045698302,0.2823378898889432,仓储型
KLA-Tencor,科磊半导体,2020,"{'KLATEBJDSS', 'KLATEXAEPS', 'KLATEWHSLS', 'KLATEXMNSS', 'KLATEJNWHS', 'KLATEDLTZS', 'KLATENJBYS', 'KLATESHWQS', 'KLATESHZCS', 'KLATEHFCBS', 'KLATEGZHPS'}",29859788.330000002,7520833.520000004,4311246.44,38738.740000000005,241554.16,科磊半导体,"{'KLATEBJDSS', 'KLATEXAEPS', 'KLATEJNWHS', 'KLATEWHSLS', 'KLATEXMNSS', 'KLATEDLTZS', 'KLATENJBYS', 'KLATESHWQS', 'KLATESHZCS', 'KLATEHFCBS', 'KLATEGZHPS'}",177696.0695794025,1776530.028553459,11790.478254716982,351814.5973437693,268697.92607504444,0.0,0.0,61230.42028863432,2647759.520095027,446393.99565444695,0.16859310381723264,0.6709559592064842,0.004453001930588404,仓储型
KLA-Tencor,科磊半导体,2021,"{'KLATEBJDSS', 'KLATEXAEPS', 'KLATEJNWHS', 'KLATEWHSLS', 'KLATEXMNSS', 'KLATEQDIHS', 'KLATEDLTZS', 'KLATESHWHS', 'KLATENJBYS', 'KLATESHTRD', 'KLATESHWQS', 'KLATESHZCS', 'KLATEHFCBS', 'KLATEGZHPS'}",27499343.34,6183386.130000001,4073252.64,46093.939999999995,51918.62,科磊半导体,"{'KLATEBJDSS', 'KLATEXAEPS', 'KLATEJNWHS', 'KLATEWHSLS', 'KLATEXMNSS', 'KLATEDLTZS', 'KLATENJBYS', 'KLATESHWQS', 'KLATESHZCS', 'KLATEHFCBS', 'KLATEGZHPS'}",202565.39983314837,1592880.8871909254,31504.665062893077,351165.71233436704,421938.8652351735,0.0,0.0,87708.01721668651,2687763.546873194,624504.2650683218,0.2323508947782397,0.5926417482088412,0.01172151661166176,仓储型
Kalsec,凯斯克,2020,"{'KALSESHKQS', 'KALSESHTRT'}",499758.79000000004,97072.98999999999,44974.840000000004,202.01,0.0,凯斯克,{'KALSESHKQS'},0.0,199675.0,0.0,0.0,10418.535639412998,0.0,0.0,0.0,210093.535639413,10418.535639412998,0.04958998670618073,0.9504100132938192,0.0,仓储型
Kalsec,凯斯克,2021,"{'KALSESHKQS', 'KALSESHTRT'}",464753.95,23920.759999999987,43476.98,254.04,0.0,凯斯克,{'KALSESHKQS'},0.0,184966.95528301888,0.0,0.0,32391.059371069183,0.0,0.0,0.0,217358.01465408807,32391.059371069183,0.1490216931849399,0.85097830681506,0.0,仓储型
Kunlun Lube,昆仑润滑油,2021,"{'KLRHYDQTRT', 'KLRHYCDTRT', 'KLRHYTCTRT', 'KLRHYLAWHS', 'KLRHYLATDT', 'KLRHYDLTRT', 'KLRHYXJTRT', 'KLRHYTCIHS', 'KLRHYWHTRT', 'KLRHYDLTDT'}",47865169.13,-1751367.0400000014,1768539.21,9808.299999999905,2686475.8,昆仑润滑油,"{'KLRHYLAWHS', 'KLRHYTCIHS'}",0.0,743587.2528301887,0.0,0.0,735226.0525471698,1196028.9296347585,0.0,0.0,2674842.235012117,735226.0525471698,0.27486707175604297,0.2779929384608436,0.0,平衡型
LEXMARK,利盟,2020,"{'LEMARGHD2S', 'LEMARSHTRT', 'LEMARBJXWS', 'LEMARSHYXS'}",8499280.799999999,1714206.5500000028,1209383.76,96440.39,133739.37,利盟,"{'LEMARGHD2S', 'LEMARBJXWS', 'LEMARSHYXS'}",56722.22222222222,141283.3333333333,0.0,0.0,12565.0,0.0,0.0,0.0,210570.55555555553,69287.22222222222,0.32904516037116094,0.6709548396288391,0.0,仓储型
LEXMARK,利盟,2021,"{'LEMARGHD2S', 'LEMARSHTRT', 'LEMARBJXWS', 'LEMARSHYXS'}",6637418.09,1191917.39,977221.42,86083.05,140580.66,利盟,"{'LEMARGHD2S', 'LEMARBJXWS', 'LEMARSHYXS'}",120000.0,161087.205,85371.4043081761,0.0,11313.37893081761,0.0,0.0,0.0,377771.9882389937,131313.37893081762,0.3475995653964251,0.4264138422515588,0.22598659235201615,平衡型
Lenovo Corporate,联想,2020,"{'LENOVTP03T', 'LENOVI192S', 'LENXXSHYXS', 'LENXXSHTRD'}",1394148.47,380017.27999999997,187070.97999999998,379.24,3594.46,联想,{'LENXXSHYXS'},183.96226415094338,61397.51886792453,229.23985849056606,0.0,884.4575471698113,0.0,662.3785849056604,0.0,63357.55712264151,1068.4198113207547,0.016863336590654997,0.9690638600392543,0.003618192823420029,仓储型
Lenovo Corporate,联想,2021,"{'LENXXSHYXS', 'LENOVI192S', 'LENXXSHTRD', 'LENOVTP03T'}",1581355.54,480783.4599999999,221395.42,45.97,4968.36,联想,"{'LENXXSHYXS', 'LENXXSHTRD'}",8465.51886792453,85040.09433962265,5858.046342899763,0.0,17060.497190026952,94257.57547169812,7352.609056603774,0.0,218034.34126877578,25526.01605795148,0.11707337435658814,0.39003073481342937,0.026867539805018232,平衡型
Lindt,瑞士莲,2020,"{'LINDTSHKQP', 'LINDTSHKQR', 'LINDTSHTRT', 'LINDTSHKQS'}",12902497.399999999,2896164.5199999986,1425734.27,1285333.2500000005,2043581.28,瑞士莲,"{'LINDTSHKQP', 'LINDTSHKQS'}",8587.0,897146.0807704402,25060.594339622643,799266.0,221078.0204840252,0.0,0.0,0.0,1951137.695594088,229665.0204840252,0.11770825862400047,0.4598066465510393,0.012844093164830235,平衡型
Lindt,瑞士莲,2021,"{'LINDTSHKQP', 'LINDTSHTRT', 'LINDTSHKQS', 'LINDTSHKQR'}",10509052.18,279307.09999999736,1484936.46,2648082.05,322348.50000000006,瑞士莲,"{'LINDTSHKQP', 'LINDTSHKQS', 'LINDTSHKQR'}",0.0,1035987.799009434,3267.4433962264156,1012842.8188679245,481101.8497399563,3875.6905332602437,0.0,0.0,2537075.6015468016,481101.8497399563,0.1896285035600195,0.4083393488068759,0.0012878778205246719,平衡型
Local Logistics,本土物流,2020,"{'BOSEXSHKQS', 'BOSEXSHTRT'}",23383845.93,4456770.320000001,1615734.1,68855.02999999998,710750.88,本土物流,{'BOSEXSHKQS'},19830.05847076462,170426.6672349016,29568.637858627506,0.0,47221.85919775961,0.0,0.0,23409.225473755403,290456.44823580876,67051.91766852423,0.2308501604140244,0.5867546348860526,0.10180059020284526,仓储型
Local Logistics,本土物流,2021,"{'BOSEXSHKQS', 'BOSEXSHWHS', 'BOSEXSHTRT'}",21861839.88,3910161.1200000024,1499542.69,469344.94,747636.66,本土物流,{'BOSEXSHKQS'},42197.41897084048,214826.69467746562,39130.8939411846,0.0,20656.811320754718,0.0,0.0,41031.17954716981,357842.99845741526,62854.2302915952,0.17564750620396757,0.6003378453778266,0.10935212959278098,仓储型
Luckin,瑞幸咖啡,2020,"{'LUCKICNTRT', 'LUCKISJLQS', 'LUCKISHDQS', 'LUCKISHTRT', 'LUCKISHTRD', 'LUCKIBJTRT', 'LUCKIBJALS'}",109903279.08999999,4376294.619999995,5792528.7700000005,298090.84,317612.14,瑞幸咖啡,"{'LUCKISHDQS', 'LUCKIBJALS', 'LUCKISJLQS'}",0.0,939837.8641477987,121105.89433962264,0.0,289646.4622344322,0.0,0.0,0.0,1350590.2207218534,289646.4622344322,0.21445917332321873,0.6958719600720056,0.08966886660477584,仓储型
